order_id,customer_id,restaurant_name,cuisine_type,cost_of_the_order,day_of_the_week,rating,food_preparation_time,delivery_time
1482460,409350,Socarrat Paella Bar,Spanish,17.67,Weekend,Not given,25,26
1482462,409355,Amma,Indian,17.42,Weekend,5,25,21
1482467,409359,TAO,Japanese,16.42,Weekend,5,25,21
1482470,409360,Alidoro,American,15.69,Weekday,Not given,30,27
1482471,409361,Sushi of Gari 46,Japanese,17.99,Weekend,Not given,27,23
1482474,409364,Cipriani Le Specialita,Italian,15.69,Weekend,5,24,23
1482478,409368,Cho Dang Gol,Korean,15.86,Weekend,4,28,16
1482479,409371,Dirty Bird To Go (archived),American,17.98,Weekday,5,27,25
1482480,409376,RedFarm Hudson,Chinese,14.41,Weekend,Not given,30,21
1482484,409379,Vanessa's Dumplings,Chinese,18.25,Weekend,5,29,24
1482487,409384,Blue Ribbon Fried Chicken,American,14.9,Weekday,5,25,24
1482488,409389,Chote Nawab,Indian,16.02,Weekday,Not given,24,20
1482490,409390,Anjappar Chettinad,Indian,17.29,Weekday,5,30,20
1482491,409391,Blue Ribbon Sushi,Japanese,17.78,Weekday,4,27,27
1482496,409395,indikitch,Indian,15.82,Weekend,Not given,26,21
1482498,409398,Blue Ribbon Sushi Izakaya,Japanese,17.96,Weekday,4,26,20
1482499,409399,Sarabeth's,American,14.67,Weekend,Not given,26,22
1482503,409402,Cafe Habana,Mexican,18.69,Weekend,Not given,28,23
1482507,409404,Shake Shack,American,17.69,Weekend,4,30,23
1482508,409409,Blue Ribbon Fried Chicken,American,17.78,Weekday,5,24,20
1482510,409414,Pepe Rosso To Go,Italian,18.2,Weekday,5,30,25
1482511,409419,Melt Shop,American,18.31,Weekday,5,25,24
1482515,409420,The MasalaWala,Indian,15.93,Weekend,4,30,27
1482520,409423,Blue Ribbon Sushi Bar & Grill,Japanese,15.93,Weekday,Not given,28,20
1482523,409428,Blue Ribbon Sushi Izakaya,Japanese,14.72,Weekday,5,29,28
1482528,409433,RedFarm Hudson,Chinese,14.53,Weekend,4,27,19
1482533,409434,RedFarm Broadway,Chinese,17.83,Weekend,Not given,28,19
1482536,409436,Blue Ribbon Sushi,Japanese,15.66,Weekend,Not given,25,27
1482540,409439,Socarrat Paella Bar,Spanish,17.7,Weekday,4,26,21
1482542,409444,Blue Ribbon Sushi Bar & Grill,Japanese,15.33,Weekday,5,26,23
1482545,409449,Jack's Wife Freda,Mediterranean,17.53,Weekday,5,30,27
1482547,409453,RedFarm Hudson,Chinese,17.4,Weekday,5,27,19
1482552,409456,Serafina Fabulous Pizza,Italian,18.18,Weekday,5,24,26
1482553,409459,Shake Shack,American,16.26,Weekday,5,30,20
1482557,409463,RedFarm Broadway,Chinese,14.57,Weekend,5,27,21
1482562,409468,Tarallucci e Vino Restaurant,Italian,17.39,Weekday,Not given,26,26
1482567,409472,Blue Ribbon Fried Chicken,American,15.64,Weekend,4,25,23
1482569,409473,Sushi of Gari Tribeca,Japanese,17.82,Weekday,5,27,26
1482573,409476,Hummus Place,Middle Eastern,21.53,Weekday,5,28,26
1482575,409478,Rubirosa,Italian,18.33,Weekday,5,25,23
1482577,409480,Don's Bogam BBQ & Wine Bar,Korean,16.01,Weekday,4,26,17
1482578,409485,Rubirosa,Italian,18.04,Weekday,Not given,25,22
1482583,409486,Blue Ribbon Sushi Izakaya,Japanese,14.11,Weekend,Not given,30,24
1482584,409490,Han Dynasty,Chinese,18.22,Weekday,5,24,27
1482585,409495,Cho Dang Gol,Korean,13.86,Weekend,Not given,25,19
1482589,409499,Westville Hudson,American,14.64,Weekend,5,27,25
1482591,409501,Shake Shack,American,15.45,Weekend,5,27,21
1482593,409502,Donburi-ya,Japanese,18.43,Weekday,Not given,27,26
1482598,409504,Socarrat Paella Bar,Spanish,19.16,Weekend,Not given,29,22
1482600,409508,Dig Inn Seasonal Market,American,15.14,Weekend,5,25,27
1482605,409512,The Meatball Shop,Italian,15.57,Weekday,5,30,21
1482606,409515,Klong,Thai,21.36,Weekend,5,27,20
1482607,409519,RedFarm Hudson,Chinese,17.67,Weekend,5,30,25
1482608,409520,Vanessa's Dumplings,Chinese,15.73,Weekday,5,30,26
1482611,409525,Friend of a Farmer,American,18.2,Weekday,Not given,27,26
1482612,409526,Cho Dang Gol,Korean,13.45,Weekend,5,27,17
1482614,409531,RedFarm Broadway,Chinese,16.58,Weekday,4,28,25
1482618,409533,Cafe Mogador,Middle Eastern,16.89,Weekday,5,23,24
1482622,409537,Socarrat Paella Bar,Spanish,19.87,Weekday,5,24,19
1482625,409542,Coppola's East,Italian,14.87,Weekend,4,24,23
1482630,409547,Blue Ribbon Sushi Izakaya,Japanese,17.71,Weekday,5,28,26
1482633,409551,'wichcraft,American,14.94,Weekday,4,25,25
1482635,409554,Dos Caminos,Mexican,19.43,Weekday,5,23,28
1482637,409557,Yama 49,Japanese,18.29,Weekend,5,27,27
1482640,409561,Rubirosa,Italian,14.49,Weekend,5,28,28
1482642,409566,Momoya,Japanese,14.03,Weekend,5,28,28
1482647,409570,Big Daddy's,American,17.99,Weekend,Not given,27,24
1482652,409575,Parm,Italian,17.57,Weekend,Not given,25,21
1482657,409577,Lucky Strike,American,18.21,Weekday,5,29,23
1482662,409578,Izakaya Ten,Japanese,16.82,Weekend,Not given,27,20
1482665,409583,Le Grainne Cafe,French,21.3,Weekday,Not given,25,26
1482669,409584,Coppola's East,Italian,16.35,Weekend,4,25,21
1482672,409588,Bubby's ,American,17.09,Weekday,Not given,25,20
1482674,409589,Nobu Next Door,Japanese,16.62,Weekend,Not given,27,24
1482676,409592,Carmine's,Italian,16.4,Weekend,4,30,24
1482677,409596,Benihana,Japanese,14.84,Weekday,5,24,20
1482680,409597,Serafina Fabulous Pizza,Italian,17.08,Weekday,Not given,27,21
1482681,409601,Socarrat Paella Bar,Spanish,20.99,Weekend,Not given,23,22
1482684,409605,The Meatball Shop,American,15.3,Weekend,Not given,24,24
1482685,409607,Empanada Mama (closed),Mexican,16.53,Weekday,4,27,28
1482689,409608,Joe's Shanghai _Àü£¾÷´,Chinese,14.77,Weekday,5,26,19
1482693,409610,Boqueria,Spanish,18.07,Weekend,5,24,27
1482697,409615,Don's Bogam BBQ & Wine Bar,Korean,12.56,Weekday,4,25,19
1482698,409619,Chipotle Mexican Grill $1.99 Delivery,Mexican,16.6,Weekend,5,28,20
1482702,409623,The Smile,American,15.26,Weekday,5,30,24
1482703,409627,Amma,Indian,14.56,Weekday,4,29,26
1482707,409631,Sushi of Gari 46,Japanese,18.02,Weekend,5,25,23
1482708,409636,S'MAC,American,17.46,Weekend,Not given,30,23
1482712,409638,Parm,Italian,17.99,Weekday,5,28,25
1482713,409643,Bareburger,American,17.64,Weekday,5,27,23
1482714,409645,Parm,Italian,14.68,Weekend,5,27,21
1482718,409647,Boqueria,Spanish,20.34,Weekday,5,24,27
1482720,409650,Wa Jeal,Chinese,16.59,Weekend,4,30,27
1482721,409655,Barbounia,Mediterranean,13.31,Weekday,5,30,24
1482725,409659,Blue Ribbon Brooklyn,American,15.03,Weekend,4,24,27
1482727,409663,Blue Ribbon Fried Chicken,American,14.62,Weekend,4,30,23
1482729,409665,Tamarind TriBeCa,Indian,17.84,Weekday,Not given,28,28
1482730,409669,5 Napkin Burger,American,15.06,Weekend,4,28,20
1482734,409670,Hiroko's Place,Japanese,14.92,Weekday,Not given,28,26
1482739,409673,DespaÌ±a,Spanish,19.92,Weekend,4,29,19
1482741,409674,Sushi Samba,Japanese,14.71,Weekend,Not given,25,27
1482746,409675,Il Bambino,Italian,17.34,Weekend,4,28,26
1482748,409677,Shake Shack,American,17.57,Weekend,Not given,30,24
1482753,409680,Blue Ribbon Sushi,Japanese,17.34,Weekday,5,28,24
1482757,409682,Chola Eclectic Indian Cuisine,Indian,17.39,Weekday,Not given,25,25
1482760,409684,Blue Ribbon Sushi Izakaya,Japanese,17.1,Weekend,5,24,24
1482763,409687,Tamarind TriBeCa,Indian,14.51,Weekday,5,30,20
1482764,409689,Xi'an Famous Foods,Chinese,14.15,Weekday,Not given,24,22
1482766,409691,Cafe Mogador,Middle Eastern,20.33,Weekend,Not given,28,26
1482767,409696,Dickson's Farmstand Meats,American,17.89,Weekday,5,28,27
1482772,409701,DespaÌ±a,Spanish,16.16,Weekend,4,28,22
1482776,409706,Bareburger,American,14.4,Weekday,Not given,28,26
1482779,409707,Rubirosa,Italian,17.62,Weekday,5,26,22
1482780,409708,Parm,Italian,18.76,Weekday,5,29,24
1482783,409711,Cafeteria,American,14.92,Weekday,5,30,24
1482787,409716,Parm,Italian,16.75,Weekday,5,25,23
1482792,409721,Parm,Italian,17.15,Weekend,Not given,25,21
1482797,409724,Westville Hudson,American,16.59,Weekday,Not given,26,20
1482801,409728,Blue Ribbon Sushi,Japanese,17.86,Weekend,5,26,27
1482804,409733,Balthazar Boulangerie,French,19.68,Weekday,5,25,23
1482807,409737,Tres Carnes,Mexican,15.98,Weekday,5,29,22
1482812,409742,Dig Inn Seasonal Market,American,16.39,Weekday,Not given,24,28
1482814,409746,J. G. Melon,American,16.93,Weekday,5,25,23
1482816,409751,Amma,Indian,17.82,Weekend,4,26,21
1482818,409753,Pinto Nouveau Thai Bistro,Thai,19.37,Weekday,5,28,23
1482820,409758,Sushi of Gari Tribeca,Japanese,16.13,Weekday,Not given,27,28
1482824,409763,The Meatball Shop,American,15.65,Weekend,Not given,26,20
1482827,409765,Rye House,American,16.84,Weekday,Not given,26,20
1482829,409767,Philippe Chow,Chinese,17.76,Weekday,5,27,22
1482833,409770,Chipotle Mexican Grill $1.99 Delivery,Mexican,15.02,Weekend,Not given,28,28
1482836,409773,Blue Ribbon Sushi,Japanese,18.1,Weekday,5,25,20
1482837,409778,Samurai Mama,Japanese,14.03,Weekend,4,24,27
1482841,409779,Shake Shack,American,17.38,Weekend,5,26,21
1482843,409780,Sarabeth's East,American,18.01,Weekend,5,24,21
1482847,409781,Shake Shack,American,16.19,Weekend,5,29,25
1482848,409784,Osteria Morini,Italian,17.74,Weekend,5,26,26
1482851,409787,Dirty Bird to Go,American,18.11,Weekday,5,29,28
1482852,409791,TAO,Japanese,14.57,Weekend,5,27,20
1482854,409795,Emporio,Italian,16.05,Weekday,4,25,27
1482856,409798,Rubirosa,Italian,15.64,Weekday,5,24,21
1482860,409802,La Follia,Italian,14.97,Weekend,4,26,27
1482862,409805,Tamarind TriBeCa,Indian,16.66,Weekend,4,25,20
1482865,409810,RedFarm Hudson,Chinese,17.24,Weekday,Not given,27,21
1482868,409814,Delicatessen,American,13.96,Weekday,5,24,27
1482869,409817,ilili Restaurant,Middle Eastern,20.46,Weekday,5,28,27
1482871,409820,Nobu Next Door,Japanese,16.35,Weekday,5,24,27
1482872,409824,Momoya,Japanese,17.65,Weekend,Not given,29,25
1482877,409826,RedFarm Hudson,Chinese,17.21,Weekend,Not given,24,27
1482879,409827,The Meatball Shop,Italian,16.98,Weekday,4,29,21
1482884,409830,Momoya,Japanese,17.6,Weekend,Not given,29,25
1482886,409835,Hummus Place,Middle Eastern,17.53,Weekend,4,28,22
1482889,409836,Grand Sichuan International,Chinese,17.47,Weekend,4,30,25
1482890,409837,Amma,Indian,14.85,Weekend,Not given,24,22
1482893,409840,Shake Shack,American,18.04,Weekend,4,27,26
1482896,409844,Shake Shack,American,14.67,Weekend,Not given,28,22
1482898,409846,Cho Dang Gol,Korean,15.66,Weekday,4,27,16
1482902,409847,La Follia,Italian,18.57,Weekday,4,30,24
1482905,409852,RedFarm Broadway,Chinese,15.29,Weekday,Not given,27,21
1482907,409854,Don's Bogam BBQ & Wine Bar,Korean,13.53,Weekend,5,25,17
1482912,409855,Nobu Next Door,Japanese,15.11,Weekday,Not given,24,23
1482917,409856,Benihana,Japanese,14.96,Weekday,5,24,20
1482920,409860,Yama 49,Japanese,14.2,Weekday,5,30,20
1482923,409861,Song Thai Restaurant & Bar,Thai,19.84,Weekday,5,25,22
1482925,409865,Shake Shack,American,15.61,Weekend,4,25,23
1482930,409868,Piccolo Angolo,Italian,17.24,Weekend,Not given,28,26
1482935,409871,Klong,Thai,17.05,Weekend,Not given,28,19
1482938,409873,Blue Ribbon Sushi,Japanese,18.43,Weekend,4,26,22
1482939,409874,Chipotle Mexican Grill $1.99 Delivery,Mexican,14.47,Weekday,4,25,22
1482943,409875,Prosperity Dumpling,Chinese,15.51,Weekday,5,24,22
1482947,409877,Posto,Italian,14.16,Weekday,4,25,22
1482949,409881,Asuka Sushi,Japanese,14.21,Weekday,4,28,20
1482951,409883,Donburi-ya,Japanese,18.15,Weekend,4,24,23
1482954,409886,Han Dynasty,Chinese,15.76,Weekday,5,28,26
1482958,409888,indikitch,Indian,16.79,Weekday,5,26,24
1482961,409889,Han Dynasty,Chinese,16.44,Weekday,4,29,20
1482966,409892,Five Guys Burgers and Fries,American,14.59,Weekend,Not given,25,27
1482971,409896,Frank Restaurant,Italian,18.68,Weekend,5,29,22
1482974,409898,Yama Japanese Restaurant,Japanese,14.09,Weekday,4,27,27
1482977,409900,Aurora,Italian,15.01,Weekend,4,25,23
1482979,409904,Shake Shack,American,17.25,Weekday,Not given,29,26
1482984,409907,DuMont Burger,American,16.57,Weekend,Not given,25,24
1482985,409911,Prosperity Dumpling,Chinese,16.64,Weekend,Not given,28,23
1482986,409913,Shake Shack,American,14.27,Weekday,Not given,29,26
1482989,409914,DuMont Burger,American,15.66,Weekend,4,26,24
1482990,409915,Haveli Indian Restaurant,Indian,15.24,Weekend,4,25,24
1482995,409920,Blue Ribbon Sushi,Japanese,15.79,Weekday,4,27,20
1482996,409924,V-Nam Cafe,Vietnamese,14.79,Weekday,5,26,30
1483000,409927,Asuka Sushi,Japanese,18.08,Weekend,4,29,24
1483001,409928,Dos Caminos,Mexican,16.84,Weekend,Not given,27,26
1483003,409932,Serafina Fabulous Pizza,Italian,14.22,Weekend,4,25,23
1483005,409933,The Kati Roll Company,Indian,15.5,Weekday,4,26,23
1483008,409936,Pepe Giallo,Italian,17.61,Weekend,Not given,26,20
1483013,409940,Nha Trang One,Vietnamese,13.51,Weekend,Not given,28,25
1483016,409945,Osteria Morini,Italian,18.21,Weekend,Not given,26,20
1483018,409948,Cafeteria,American,17.77,Weekday,5,30,25
1483020,409951,Empanada Mama (closed),Mexican,18.48,Weekend,Not given,25,25
1483025,409956,Tony's Di Napoli,Italian,15.21,Weekend,Not given,24,24
1483028,409958,Lantern Thai Kitchen,Thai,17.33,Weekday,Not given,30,25
1483033,409963,Blue Ribbon Fried Chicken,American,15.23,Weekend,Not given,27,24
1483034,409964,Nobu Next Door,Japanese,16.88,Weekday,Not given,24,22
1483039,409968,Shake Shack,American,18.24,Weekday,5,29,28
1483040,409973,Sushi of Gari Tribeca,Japanese,15.17,Weekend,5,24,28
1483043,409974,Sushi of Gari 46,Japanese,17.43,Weekend,Not given,27,25
1483047,409977,Hill Country Fried Chicken,Southern,16.64,Weekend,Not given,25,23
1483050,409978,Shake Shack,American,15.94,Weekend,5,27,25
1483051,409982,Shake Shack,American,18.24,Weekday,Not given,24,28
1483053,409986,The Kati Roll Company,Indian,18.67,Weekday,Not given,26,25
1483057,409987,The Meatball Shop,Italian,18.51,Weekend,Not given,28,24
1483058,409988,Samurai Mama,Japanese,18.31,Weekend,4,28,28
1483062,409989,Blue Ribbon Sushi,Japanese,14.3,Weekday,5,25,27
1483065,409991,Hill Country Fried Chicken,Southern,17.41,Weekend,4,29,20
1483066,409993,The Meatball Shop,Italian,17.08,Weekday,5,27,23
1483071,409994,Terakawa Ramen,Japanese,17.79,Weekend,4,26,24
1483075,409999,Shake Shack,American,16.69,Weekday,5,24,21
1483080,410002,Sarabeth's Restaurant,American,15.15,Weekend,Not given,28,28
1483081,410003,The Smile,American,15.41,Weekday,5,30,28
1483085,410007,The Meatball Shop,American,18.4,Weekday,5,28,23
1483088,410009,Rubirosa,Italian,15.79,Weekend,Not given,30,22
1483090,410014,Paul & Jimmy's,Italian,18.45,Weekend,Not given,26,21
1483093,410017,Zero Otto Nove,Italian,17.59,Weekday,5,27,22
1483095,410020,P.J. Clarke's,American,14.34,Weekend,4,24,28
1483099,410024,Nobu Next Door,Japanese,17.85,Weekend,4,30,25
1483101,410029,Pylos,Mediterranean,14.16,Weekday,5,30,22
1483104,410034,Big Wong Restaurant _¤¾Ñ¼,Chinese,18.21,Weekend,Not given,28,24
1483108,410039,The Smile,American,15.98,Weekend,5,30,28
1483110,410043,Parm,Italian,16.91,Weekend,Not given,27,23
1483113,410045,The Meatball Shop,Italian,16.31,Weekday,4,28,25
1483115,410046,Delicatessen,American,15.23,Weekend,Not given,29,27
1483118,410051,Shake Shack,American,17.59,Weekend,4,29,28
1483122,410052,Tony's Di Napoli,Italian,18.04,Weekend,5,24,20
1483127,410056,The Meatball Shop,Italian,18.75,Weekday,5,26,21
1483131,410057,Cafe de La Esquina,Mexican,17.09,Weekend,Not given,27,20
1483132,410061,Benihana,Japanese,16.55,Weekend,Not given,25,21
1483136,410066,Blue Ribbon Sushi,Japanese,14.47,Weekday,5,27,26
1483138,410071,Dos Caminos,Mexican,17.11,Weekend,4,23,27
1483141,410076,Hot Kitchen,Chinese,17.07,Weekend,Not given,24,24
1483146,410078,Cafe de La Esquina,Mexican,17.96,Weekday,4,26,24
1483149,410081,L'Express,French,20.05,Weekend,5,28,23
1483150,410082,Hangawi,Korean,12.01,Weekday,5,24,17
1483151,410087,Han Dynasty,Chinese,15.49,Weekend,4,27,22
1483155,410091,Shake Shack,American,16.82,Weekend,Not given,29,20
1483158,410096,V-Nam Cafe,Vietnamese,11.37,Weekend,Not given,28,30
1483159,410100,Blue Ribbon Fried Chicken,American,17.78,Weekend,Not given,25,22
1483160,410104,Zero Otto Nove,Italian,16.75,Weekday,5,28,28
1483162,410108,S'MAC,American,16.45,Weekend,Not given,30,25
1483164,410110,Shake Shack,American,18.41,Weekday,Not given,30,24
1483168,410111,S'MAC,American,14.26,Weekday,4,25,24
1483172,410112,Sushi of Gari 46,Japanese,16.05,Weekend,4,26,27
1483174,410116,Saravanaa Bhavan,Indian,18.15,Weekday,5,24,28
1483176,410119,indikitch,Indian,15.87,Weekday,Not given,30,24
1483177,410124,Vezzo Thin Crust Pizza,Italian,18.47,Weekday,5,29,24
1483182,410126,Rohm Thai,Thai,19.74,Weekday,5,24,24
1483187,410131,Bareburger,American,16.81,Weekday,5,28,25
1483191,410136,Shake Shack,American,16.24,Weekend,Not given,24,21
1483195,410138,Shake Shack,American,17.76,Weekend,Not given,24,24
1483198,410140,RedFarm Broadway,Chinese,17.5,Weekday,4,27,20
1483202,410142,Blue Ribbon Sushi Bar & Grill,Japanese,14.11,Weekend,Not given,26,24
1483203,410147,Dickson's Farmstand Meats,American,18.71,Weekday,Not given,24,27
1483207,410151,Olive Garden,Italian,15.77,Weekend,4,25,20
1483209,410153,Barbounia,Mediterranean,15.05,Weekend,Not given,24,20
1483212,410156,Tres Carnes,Mexican,14.98,Weekday,5,27,21
1483216,410160,Mission Cantina,Mexican,16.04,Weekend,Not given,23,21
1483219,410161,P.J. Clarke's,American,18.23,Weekend,5,24,23
1483223,410165,Shake Shack,American,15.58,Weekend,Not given,27,20
1483225,410170,Dig Inn Seasonal Market,American,15.41,Weekend,4,27,20
1483230,410173,Nha Trang One,Vietnamese,11.94,Weekday,5,26,24
1483234,410177,Parm,Italian,17.54,Weekday,5,25,26
1483235,410178,Han Dynasty,Chinese,16.16,Weekend,Not given,24,22
1483239,410183,Yama 49,Japanese,15.82,Weekend,Not given,28,25
1483243,410184,RedFarm Broadway,Chinese,15.96,Weekday,5,27,22
1483248,410188,P.J. Clarke's,American,18.12,Weekday,5,26,23
1483251,410192,Joe's Shanghai _Àü£¾÷´,Chinese,17.39,Weekday,4,25,27
1483254,410197,Schnipper's Quality Kitchen,American,15.17,Weekday,4,24,26
1483255,410202,Gaia Italian Cafe,Italian,15.29,Weekend,4,29,21
1483260,410206,TAO,Japanese,17.42,Weekday,5,28,20
1483262,410209,S'MAC,American,15.05,Weekend,5,24,20
1483263,410211,Rubirosa,Italian,17.66,Weekday,5,25,24
1483264,410215,Xi'an Famous Foods,Chinese,17.53,Weekday,5,27,19
1483266,410216,Sarabeth's,American,16.27,Weekday,4,30,20
1483271,410219,Market Table,American,15.33,Weekend,Not given,28,26
1483272,410221,RedFarm Broadway,Chinese,18.64,Weekend,Not given,29,24
1483277,410223,Dirty Bird to Go,American,14.59,Weekday,Not given,30,28
1483279,410226,Sarabeth's,American,14.98,Weekday,5,30,23
1483282,410229,Vezzo Thin Crust Pizza,Italian,18.25,Weekend,Not given,29,28
1483284,410233,Otto Enoteca Pizzeria,Italian,18.1,Weekday,5,30,23
1483288,410236,Haru Gramercy Park,Japanese,17.93,Weekend,Not given,28,23
1483290,410237,Galli Restaurant,Italian,14.18,Weekday,Not given,28,28
1483295,410240,Carmine's,Italian,16.41,Weekday,Not given,26,21
1483296,410242,Shake Shack,American,15.48,Weekday,5,28,26
1483298,410243,TAO,Japanese,14.42,Weekend,4,24,20
1483302,410248,Chipotle Mexican Grill $1.99 Delivery,Mexican,14.52,Weekend,5,23,20
1483305,410251,Blue Ribbon Sushi,Japanese,18.3,Weekend,Not given,30,24
1483308,410256,Dos Caminos,Mexican,15.56,Weekend,Not given,24,20
1483309,410260,Le Zie 2000 Trattoria,Italian,15.04,Weekday,Not given,30,21
1483314,410262,The Loop,Japanese,15.46,Weekday,Not given,29,20
1483315,410266,Yama 49,Japanese,16.99,Weekend,Not given,26,21
1483319,410269,Donburi-ya,Japanese,18.09,Weekend,Not given,30,25
1483322,410272,TAO,Japanese,16.33,Weekend,Not given,28,24
1483324,410274,DespaÌ±a,Spanish,19.89,Weekday,Not given,23,20
1483329,410276,Hibino,Japanese,15.19,Weekend,Not given,26,21
1483332,410280,The Kati Roll Company,Indian,18.69,Weekend,5,28,21
1483336,410285,Shake Shack,American,17.45,Weekend,Not given,29,23
1483338,410287,Sushi of Gari 46,Japanese,14.27,Weekend,4,30,23
1483343,410288,Hibino,Japanese,18.37,Weekday,5,28,21
1483347,410291,TAO,Japanese,14.93,Weekday,5,24,28
1483348,410294,P.J. Clarke's,American,14.7,Weekday,Not given,29,26
1483350,410298,Osteria Morini,Italian,18.55,Weekday,4,24,23
1483355,410300,Big Wong Restaurant _¤¾Ñ¼,Chinese,15.85,Weekend,4,29,26
1483359,410305,Sushi of Gari 46,Japanese,17.54,Weekday,4,26,24
1483364,410307,Jack's Wife Freda,Mediterranean,13.29,Weekday,Not given,27,23
1483368,410308,TAO,Japanese,14.78,Weekend,Not given,28,24
1483369,410309,Yama Japanese Restaurant,Japanese,15.77,Weekend,4,24,23
1483374,410310,Blue Ribbon Sushi Izakaya,Japanese,15.52,Weekend,Not given,27,20
1483375,410315,Le Zie 2000 Trattoria,Italian,14.62,Weekend,Not given,25,21
1483379,410316,Dos Caminos Soho,Mexican,19.03,Weekend,5,29,20
1483381,410317,Paul & Jimmy's,Italian,17.29,Weekend,Not given,24,27
1483385,410318,RedFarm Broadway,Chinese,17.85,Weekend,5,28,27
1483386,410320,Barbounia,Mediterranean,14.64,Weekday,5,29,24
1483387,410321,Galli Restaurant,Italian,15.62,Weekday,5,29,27
